"X","Y"
945520.616895572,6323030.43889994
957520.616895572,6323030.43889994
669520.616895572,6335030.43889994
681520.616895572,6335030.43889994
693520.616895572,6335030.43889994
705520.616895572,6335030.43889994
717520.616895572,6335030.43889994
729520.616895572,6335030.43889994
741520.616895572,6335030.43889994
753520.616895572,6335030.43889994
765520.616895572,6335030.43889994
777520.616895572,6335030.43889994
849520.616895572,6335030.43889994
861520.616895572,6335030.43889994
873520.616895572,6335030.43889994
885520.616895572,6335030.43889994
897520.616895572,6335030.43889994
909520.616895572,6335030.43889994
921520.616895572,6335030.43889994
933520.616895572,6335030.43889994
945520.616895572,6335030.43889994
957520.616895572,6335030.43889994
969520.616895572,6335030.43889994
657520.616895572,6347030.43889994
669520.616895572,6347030.43889994
681520.616895572,6347030.43889994
693520.616895572,6347030.43889994
705520.616895572,6347030.43889994
717520.616895572,6347030.43889994
729520.616895572,6347030.43889994
741520.616895572,6347030.43889994
753520.616895572,6347030.43889994
765520.616895572,6347030.43889994
861520.616895572,6347030.43889994
873520.616895572,6347030.43889994
885520.616895572,6347030.43889994
897520.616895572,6347030.43889994
909520.616895572,6347030.43889994
921520.616895572,6347030.43889994
933520.616895572,6347030.43889994
945520.616895572,6347030.43889994
957520.616895572,6347030.43889994
969520.616895572,6347030.43889994
981520.616895572,6347030.43889994
645520.616895572,6359030.43889994
657520.616895572,6359030.43889994
669520.616895572,6359030.43889994
681520.616895572,6359030.43889994
693520.616895572,6359030.43889994
705520.616895572,6359030.43889994
717520.616895572,6359030.43889994
729520.616895572,6359030.43889994
741520.616895572,6359030.43889994
753520.616895572,6359030.43889994
849520.616895572,6359030.43889994
861520.616895572,6359030.43889994
873520.616895572,6359030.43889994
885520.616895572,6359030.43889994
897520.616895572,6359030.43889994
909520.616895572,6359030.43889994
921520.616895572,6359030.43889994
933520.616895572,6359030.43889994
945520.616895572,6359030.43889994
957520.616895572,6359030.43889994
969520.616895572,6359030.43889994
981520.616895572,6359030.43889994
993520.616895572,6359030.43889994
657520.616895572,6371030.43889994
669520.616895572,6371030.43889994
681520.616895572,6371030.43889994
693520.616895572,6371030.43889994
705520.616895572,6371030.43889994
717520.616895572,6371030.43889994
729520.616895572,6371030.43889994
741520.616895572,6371030.43889994
753520.616895572,6371030.43889994
765520.616895572,6371030.43889994
849520.616895572,6371030.43889994
861520.616895572,6371030.43889994
873520.616895572,6371030.43889994
885520.616895572,6371030.43889994
897520.616895572,6371030.43889994
909520.616895572,6371030.43889994
921520.616895572,6371030.43889994
933520.616895572,6371030.43889994
945520.616895572,6371030.43889994
957520.616895572,6371030.43889994
969520.616895572,6371030.43889994
981520.616895572,6371030.43889994
993520.616895572,6371030.43889994
693520.616895572,6383030.43889994
705520.616895572,6383030.43889994
717520.616895572,6383030.43889994
729520.616895572,6383030.43889994
741520.616895572,6383030.43889994
753520.616895572,6383030.43889994
861520.616895572,6383030.43889994
873520.616895572,6383030.43889994
885520.616895572,6383030.43889994
897520.616895572,6383030.43889994
909520.616895572,6383030.43889994
921520.616895572,6383030.43889994
933520.616895572,6383030.43889994
945520.616895572,6383030.43889994
957520.616895572,6383030.43889994
969520.616895572,6383030.43889994
981520.616895572,6383030.43889994
993520.616895572,6383030.43889994
1005520.61689557,6383030.43889994
705520.616895572,6395030.43889994
717520.616895572,6395030.43889994
729520.616895572,6395030.43889994
741520.616895572,6395030.43889994
753520.616895572,6395030.43889994
765520.616895572,6395030.43889994
789520.616895572,6395030.43889994
861520.616895572,6395030.43889994
873520.616895572,6395030.43889994
885520.616895572,6395030.43889994
897520.616895572,6395030.43889994
909520.616895572,6395030.43889994
921520.616895572,6395030.43889994
933520.616895572,6395030.43889994
945520.616895572,6395030.43889994
957520.616895572,6395030.43889994
969520.616895572,6395030.43889994
981520.616895572,6395030.43889994
993520.616895572,6395030.43889994
1005520.61689557,6395030.43889994
1017520.61689557,6395030.43889994
729520.616895572,6407030.43889994
741520.616895572,6407030.43889994
753520.616895572,6407030.43889994
765520.616895572,6407030.43889994
777520.616895572,6407030.43889994
789520.616895572,6407030.43889994
801520.616895572,6407030.43889994
885520.616895572,6407030.43889994
897520.616895572,6407030.43889994
909520.616895572,6407030.43889994
921520.616895572,6407030.43889994
933520.616895572,6407030.43889994
945520.616895572,6407030.43889994
957520.616895572,6407030.43889994
969520.616895572,6407030.43889994
981520.616895572,6407030.43889994
993520.616895572,6407030.43889994
1005520.61689557,6407030.43889994
1017520.61689557,6407030.43889994
1029520.61689557,6407030.43889994
741520.616895572,6419030.43889994
753520.616895572,6419030.43889994
765520.616895572,6419030.43889994
777520.616895572,6419030.43889994
789520.616895572,6419030.43889994
801520.616895572,6419030.43889994
813520.616895572,6419030.43889994
861520.616895572,6419030.43889994
873520.616895572,6419030.43889994
885520.616895572,6419030.43889994
897520.616895572,6419030.43889994
909520.616895572,6419030.43889994
921520.616895572,6419030.43889994
933520.616895572,6419030.43889994
945520.616895572,6419030.43889994
957520.616895572,6419030.43889994
969520.616895572,6419030.43889994
981520.616895572,6419030.43889994
993520.616895572,6419030.43889994
1005520.61689557,6419030.43889994
1017520.61689557,6419030.43889994
1029520.61689557,6419030.43889994
741520.616895572,6431030.43889994
753520.616895572,6431030.43889994
765520.616895572,6431030.43889994
777520.616895572,6431030.43889994
789520.616895572,6431030.43889994
801520.616895572,6431030.43889994
813520.616895572,6431030.43889994
861520.616895572,6431030.43889994
873520.616895572,6431030.43889994
885520.616895572,6431030.43889994
897520.616895572,6431030.43889994
909520.616895572,6431030.43889994
921520.616895572,6431030.43889994
933520.616895572,6431030.43889994
945520.616895572,6431030.43889994
957520.616895572,6431030.43889994
969520.616895572,6431030.43889994
981520.616895572,6431030.43889994
993520.616895572,6431030.43889994
1005520.61689557,6431030.43889994
1017520.61689557,6431030.43889994
1029520.61689557,6431030.43889994
1041520.61689557,6431030.43889994
777520.616895572,6443030.43889994
789520.616895572,6443030.43889994
801520.616895572,6443030.43889994
813520.616895572,6443030.43889994
825520.616895572,6443030.43889994
861520.616895572,6443030.43889994
873520.616895572,6443030.43889994
885520.616895572,6443030.43889994
897520.616895572,6443030.43889994
909520.616895572,6443030.43889994
921520.616895572,6443030.43889994
933520.616895572,6443030.43889994
945520.616895572,6443030.43889994
957520.616895572,6443030.43889994
969520.616895572,6443030.43889994
981520.616895572,6443030.43889994
993520.616895572,6443030.43889994
1005520.61689557,6443030.43889994
1017520.61689557,6443030.43889994
1029520.61689557,6443030.43889994
789520.616895572,6455030.43889994
801520.616895572,6455030.43889994
813520.616895572,6455030.43889994
825520.616895572,6455030.43889994
837520.616895572,6455030.43889994
885520.616895572,6455030.43889994
897520.616895572,6455030.43889994
909520.616895572,6455030.43889994
921520.616895572,6455030.43889994
933520.616895572,6455030.43889994
945520.616895572,6455030.43889994
957520.616895572,6455030.43889994
969520.616895572,6455030.43889994
981520.616895572,6455030.43889994
993520.616895572,6455030.43889994
1005520.61689557,6455030.43889994
1017520.61689557,6455030.43889994
1029520.61689557,6455030.43889994
801520.616895572,6467030.43889994
813520.616895572,6467030.43889994
825520.616895572,6467030.43889994
837520.616895572,6467030.43889994
849520.616895572,6467030.43889994
885520.616895572,6467030.43889994
897520.616895572,6467030.43889994
909520.616895572,6467030.43889994
921520.616895572,6467030.43889994
933520.616895572,6467030.43889994
945520.616895572,6467030.43889994
957520.616895572,6467030.43889994
969520.616895572,6467030.43889994
981520.616895572,6467030.43889994
993520.616895572,6467030.43889994
1005520.61689557,6467030.43889994
1017520.61689557,6467030.43889994
1029520.61689557,6467030.43889994
801520.616895572,6479030.43889994
813520.616895572,6479030.43889994
825520.616895572,6479030.43889994
837520.616895572,6479030.43889994
849520.616895572,6479030.43889994
897520.616895572,6479030.43889994
921520.616895572,6479030.43889994
933520.616895572,6479030.43889994
945520.616895572,6479030.43889994
957520.616895572,6479030.43889994
969520.616895572,6479030.43889994
981520.616895572,6479030.43889994
993520.616895572,6479030.43889994
1005520.61689557,6479030.43889994
1017520.61689557,6479030.43889994
1029520.61689557,6479030.43889994
801520.616895572,6491030.43889994
813520.616895572,6491030.43889994
825520.616895572,6491030.43889994
837520.616895572,6491030.43889994
849520.616895572,6491030.43889994
861520.616895572,6491030.43889994
909520.616895572,6491030.43889994
921520.616895572,6491030.43889994
933520.616895572,6491030.43889994
945520.616895572,6491030.43889994
957520.616895572,6491030.43889994
969520.616895572,6491030.43889994
981520.616895572,6491030.43889994
993520.616895572,6491030.43889994
1005520.61689557,6491030.43889994
1017520.61689557,6491030.43889994
1029520.61689557,6491030.43889994
801520.616895572,6503030.43889994
813520.616895572,6503030.43889994
825520.616895572,6503030.43889994
837520.616895572,6503030.43889994
849520.616895572,6503030.43889994
861520.616895572,6503030.43889994
897520.616895572,6503030.43889994
909520.616895572,6503030.43889994
921520.616895572,6503030.43889994
933520.616895572,6503030.43889994
945520.616895572,6503030.43889994
957520.616895572,6503030.43889994
969520.616895572,6503030.43889994
981520.616895572,6503030.43889994
993520.616895572,6503030.43889994
1005520.61689557,6503030.43889994
1017520.61689557,6503030.43889994
1029520.61689557,6503030.43889994
813520.616895572,6515030.43889994
825520.616895572,6515030.43889994
837520.616895572,6515030.43889994
849520.616895572,6515030.43889994
861520.616895572,6515030.43889994
873520.616895572,6515030.43889994
885520.616895572,6515030.43889994
909520.616895572,6515030.43889994
921520.616895572,6515030.43889994
933520.616895572,6515030.43889994
945520.616895572,6515030.43889994
957520.616895572,6515030.43889994
969520.616895572,6515030.43889994
981520.616895572,6515030.43889994
993520.616895572,6515030.43889994
1005520.61689557,6515030.43889994
1017520.61689557,6515030.43889994
1029520.61689557,6515030.43889994
825520.616895572,6527030.43889994
837520.616895572,6527030.43889994
849520.616895572,6527030.43889994
861520.616895572,6527030.43889994
873520.616895572,6527030.43889994
885520.616895572,6527030.43889994
897520.616895572,6527030.43889994
909520.616895572,6527030.43889994
921520.616895572,6527030.43889994
933520.616895572,6527030.43889994
945520.616895572,6527030.43889994
957520.616895572,6527030.43889994
969520.616895572,6527030.43889994
981520.616895572,6527030.43889994
993520.616895572,6527030.43889994
1005520.61689557,6527030.43889994
1017520.61689557,6527030.43889994
1029520.61689557,6527030.43889994
837520.616895572,6539030.43889994
849520.616895572,6539030.43889994
861520.616895572,6539030.43889994
873520.616895572,6539030.43889994
885520.616895572,6539030.43889994
897520.616895572,6539030.43889994
909520.616895572,6539030.43889994
921520.616895572,6539030.43889994
933520.616895572,6539030.43889994
945520.616895572,6539030.43889994
957520.616895572,6539030.43889994
969520.616895572,6539030.43889994
981520.616895572,6539030.43889994
993520.616895572,6539030.43889994
1005520.61689557,6539030.43889994
1017520.61689557,6539030.43889994
1029520.61689557,6539030.43889994
849520.616895572,6551030.43889994
861520.616895572,6551030.43889994
873520.616895572,6551030.43889994
885520.616895572,6551030.43889994
897520.616895572,6551030.43889994
909520.616895572,6551030.43889994
921520.616895572,6551030.43889994
933520.616895572,6551030.43889994
945520.616895572,6551030.43889994
957520.616895572,6551030.43889994
969520.616895572,6551030.43889994
981520.616895572,6551030.43889994
993520.616895572,6551030.43889994
1005520.61689557,6551030.43889994
1017520.61689557,6551030.43889994
849520.616895572,6563030.43889994
861520.616895572,6563030.43889994
873520.616895572,6563030.43889994
885520.616895572,6563030.43889994
897520.616895572,6563030.43889994
909520.616895572,6563030.43889994
921520.616895572,6563030.43889994
933520.616895572,6563030.43889994
945520.616895572,6563030.43889994
957520.616895572,6563030.43889994
969520.616895572,6563030.43889994
981520.616895572,6563030.43889994
993520.616895572,6563030.43889994
1005520.61689557,6563030.43889994
1017520.61689557,6563030.43889994
861520.616895572,6575030.43889994
873520.616895572,6575030.43889994
885520.616895572,6575030.43889994
897520.616895572,6575030.43889994
909520.616895572,6575030.43889994
921520.616895572,6575030.43889994
933520.616895572,6575030.43889994
945520.616895572,6575030.43889994
957520.616895572,6575030.43889994
969520.616895572,6575030.43889994
981520.616895572,6575030.43889994
993520.616895572,6575030.43889994
1005520.61689557,6575030.43889994
933520.616895572,6587030.43889994
945520.616895572,6587030.43889994
957520.616895572,6587030.43889994
969520.616895572,6587030.43889994
981520.616895572,6587030.43889994
993520.616895572,6587030.43889994
